,First,Last,Year,Tm,Pos,Age,FantasyPoints,Player
129,Kenny,Stills,2018,MIA,WR,26.0,132.42,Kenny Stills
130,Tyrell,Williams,2018,LAC,WR,26.0,137.8,Tyrell Williams
131,Cooper,Kupp,2018,LAR,WR,25.0,135.1,Cooper Kupp
133,Jordy,Nelson,2018,OAK,WR,33.0,154.70000000000005,Jordy Nelson
134,Courtland,Sutton,2018,DEN,WR,23.0,136.3,Courtland Sutton
136,Doug,Baldwin,2018,SEA,WR,30.0,141.8,Doug Baldwin
138,Antonio,Callaway,2018,CLE,WR,21.0,130.29999999999998,Antonio Callaway
144,Anthony,Miller,2018,CHI,WR,24.0,120.22,Anthony Miller
146,Cole,Beasley,2018,DAL,WR,29.0,150.2,Cole Beasley
148,Taylor,Gabriel,2018,CHI,WR,27.0,151.9,Taylor Gabriel
150,Donte,Moncrief,2018,JAX,WR,25.0,130.8,Donte Moncrief
152,Marvin,Jones,2018,DET,WR,28.0,115.8,Marvin Jones
153,Christian,Kirk,2018,ARI,WR,22.0,123.5,Christian Kirk
154,Michael,Crabtree,2018,BAL,WR,31.0,132.7,Michael Crabtree
155,Devin,Funchess,2018,CAR,WR,24.0,122.9,Devin Funchess
156,Rashard,Higgins,2018,CLE,WR,24.0,118.2,Rashard Higgins
159,Dante,Pettis,2018,SFO,WR,23.0,103.5,Dante Pettis
161,Cordarrelle,Patterson,2018,NWE,WR,27.0,90.5,Cordarrelle Patterson
166,David,Moore,2018,SEA,WR,23.0,101.0,David Moore
167,Sammy,Watkins,2018,KAN,WR,25.0,115.1,Sammy Watkins
168,Will,Fuller,2018,HOU,WR,24.0,106.3,Will Fuller
171,Kendrick,Bourne,2018,SFO,WR,23.0,114.7,Kendrick Bourne
172,Tre'Quan,Smith,2018,NOR,WR,22.0,100.7,Tre'Quan Smith
173,Marquez,Valdes-Scantling,2018,GNB,WR,24.0,111.0,Marquez Valdes-Scantling
174,Robert,Foster,2018,BUF,WR,24.0,99.1,Robert Foster
175,Willie,Snead,2018,BAL,WR,26.0,134.4,Willie Snead
176,Chris,Hogan,2018,NWE,WR,31.0,106.2,Chris Hogan
177,Josh,Reynolds,2018,LAR,WR,23.0,100.0,Josh Reynolds
179,Albert,Wilson,2018,MIA,WR,26.0,96.78,Albert Wilson
180,Danny,Amendola,2018,MIA,WR,33.0,127.42,Danny Amendola
184,Josh,Doctson,2018,WAS,WR,26.0,109.2,Josh Doctson
185,Michael,Gallup,2018,DAL,WR,22.0,95.7,Michael Gallup
187,Marquise,Goodwin,2018,SFO,WR,28.0,87.4,Marquise Goodwin
189,Chester,Rogers,2018,IND,WR,24.0,113.1,Chester Rogers
190,John,Ross,2018,CIN,WR,24.0,84.9,John Ross
194,Seth,Roberts,2018,OAK,WR,27.0,106.9,Seth Roberts
201,Chris,Conley,2018,KAN,WR,26.0,91.4,Chris Conley
205,Jarius,Wright,2018,CAR,WR,29.0,95.6,Jarius Wright
206,Jamison,Crowder,2018,WAS,WR,25.0,82.8,Jamison Crowder
210,Aldrick,Robinson,2018,MIN,WR,30.0,70.1,Aldrick Robinson
211,Demarcus,Robinson,2018,KAN,WR,24.0,74.8,Demarcus Robinson
213,Keelan,Cole,2018,JAX,WR,25.0,89.1,Keelan Cole
215,Jakeem,Grant,2018,MIA,WR,26.0,60.3,Jakeem Grant
216,Taywan,Taylor,2018,TEN,WR,23.0,87.6,Taywan Taylor
219,Phillip,Dorsett,2018,NWE,WR,25.0,81.9,Phillip Dorsett
222,Quincy,Enunwa,2018,NYJ,WR,26.0,86.9,Quincy Enunwa
225,Randall,Cobb,2018,GNB,WR,28.0,86.3,Randall Cobb
228,Dontrelle,Inman,2018,IND,WR,29.0,76.4,Dontrelle Inman
229,Jaron,Brown,2018,SEA,WR,28.0,60.6,Jaron Brown
233,Ty,Montgomery,2018,2TM,WR,25.0,71.3,Ty Montgomery
234,Breshad,Perriman,2018,CLE,WR,25.0,62.2,Breshad Perriman
238,Tajae,Sharpe,2018,TEN,WR,24.0,71.19999999999997,Tajae Sharpe
241,Kelvin,Benjamin,2018,2TM,WR,27.0,69.0,Kelvin Benjamin
245,Jermaine,Kearse,2018,NYJ,WR,28.0,80.1,Jermaine Kearse
246,Geronimo,Allison,2018,GNB,WR,24.0,62.3,Geronimo Allison
247,Allen,Hurns,2018,DAL,WR,27.0,61.5,Allen Hurns
248,Jordan,Matthews,2018,PHI,WR,26.0,62.0,Jordan Matthews
252,Zach,Pascal,2018,IND,WR,24.0,66.8,Zach Pascal
254,Ryan,Grant,2018,IND,WR,28.0,74.4,Ryan Grant
256,Paul,Richardson,2018,WAS,WR,26.0,59.1,Paul Richardson
259,DeVante,Parker,2018,MIA,WR,25.0,60.9,DeVante Parker
260,Tim,Patrick,2018,DEN,WR,25.0,60.2,Tim Patrick
261,Terrelle,Pryor,2018,2TM,WR,29.0,53.1,Terrelle Pryor
263,Ted,Ginn,2018,NOR,WR,33.0,50.5,Ted Ginn
264,DaeSean,Hamilton,2018,DEN,WR,23.0,66.3,DaeSean Hamilton
265,Laquon,Treadwell,2018,MIN,WR,23.0,71.2,Laquon Treadwell
266,Keke,Coutee,2018,HOU,WR,21.0,62.7,Keke Coutee
269,Pierre,Garcon,2018,SFO,WR,32.0,58.6,Pierre Garcon
270,Isaiah,McKenzie,2018,2TM,WR,23.0,52.5,Isaiah McKenzie
275,Keith,Kirkwood,2018,NOR,WR,25.0,45.9,Keith Kirkwood
277,Torrey,Smith,2018,CAR,WR,29.0,48.0,Torrey Smith
278,Equanimeous,St.,2018,GNB,WR,22.0,54.3,Equanimeous St. Brown
279,Ryan,Switzer,2018,PIT,WR,24.0,69.39999999999999,Ryan Switzer
280,Tavon,Austin,2018,DAL,WR,28.0,39.5,Tavon Austin
287,Maurice,Harris,2018,WAS,WR,26.0,59.4,Maurice Harris
289,T.J.,Jones,2018,DET,WR,26.0,50.0,T.J. Jones
291,Russell,Shepard,2018,NYG,WR,28.0,40.8,Russell Shepard
295,Trent,Taylor,2018,SFO,WR,24.0,53.5,Trent Taylor
297,Travis,Benjamin,2018,LAC,WR,29.0,40.7,Travis Benjamin
298,Bruce,Ellington,2018,2TM,WR,27.0,59.6,Bruce Ellington
305,James,Washington,2018,PIT,WR,22.0,43.7,James Washington
307,Martavis,Bryant,2018,OAK,WR,27.0,45.9,Martavis Bryant
310,Chris,Moore,2018,BAL,WR,25.0,46.3,Chris Moore
311,Trent,Sherfield,2018,ARI,WR,22.0,46.0,Trent Sherfield
314,Bennie,Fowler,2018,NYG,WR,27.0,41.9,Bennie Fowler
315,Brandon,LaFell,2018,OAK,WR,32.0,37.5,Brandon LaFell
316,Andre,Roberts,2018,NYJ,WR,30.0,23.9,Andre Roberts
318,Justin,Hardy,2018,ATL,WR,27.0,39.3,Justin Hardy
320,Cody,Latimer,2018,NYG,WR,26.0,36.0,Cody Latimer
323,Cody,Core,2018,CIN,WR,24.0,35.0,Cody Core
325,Chad,Williams,2018,ARI,WR,24.0,41.0,Chad Williams
327,Richie,James,2018,SFO,WR,23.0,26.0,Richie James
329,Austin,Carr,2018,NOR,WR,25.0,30.7,Austin Carr
332,Marcell,Ateman,2018,OAK,WR,24.0,36.4,Marcell Ateman
335,Marvin,Hall,2018,ATL,WR,25.0,30.9,Marvin Hall
339,Josh,Bellamy,2018,CHI,WR,29.0,31.7,Josh Bellamy
340,DeAndre,Carter,2018,2TM,WR,25.0,42.3,DeAndre Carter
341,Brandon,Marshall,2018,SEA,WR,34.0,30.6,Brandon Marshall
342,Michael,Floyd,2018,WAS,WR,29.0,26.0,Michael Floyd
347,Leonte,Carroo,2018,MIA,WR,24.0,18.8,Leonte Carroo
348,Alex,Erickson,2018,CIN,WR,26.0,36.90000000000001,Alex Erickson
349,Darius,Jennings,2018,TEN,WR,26.0,22.14,Darius Jennings
352,Andre,Holmes,2018,2TM,WR,30.0,29.2,Andre Holmes
353,Marcus,Johnson,2018,IND,WR,24.0,22.0,Marcus Johnson
354,Jake,Kumerow,2018,GNB,WR,26.0,24.3,Jake Kumerow
357,Deonte,Thompson,2018,2TM,WR,29.0,33.1,Deonte Thompson
358,DJ,Chark,2018,JAX,WR,22.0,29.4,DJ Chark
360,Cameron,Meredith,2018,NOR,WR,26.0,24.4,Cameron Meredith
366,Vyncint,Smith,2018,HOU,WR,22.0,20.1,Vyncint Smith
370,Deontay,Burnett,2018,NYJ,WR,21.0,24.3,Deontay Burnett
372,Andy,Jones,2018,DET,WR,24.0,25.0,Andy Jones
374,Trey,Quinn,2018,WAS,WR,23.0,22.5,Trey Quinn
375,Damion,Ratley,2018,CLE,WR,23.0,27.4,Damion Ratley
381,Brandon,Powell,2018,DET,WR,22.0,24.3,Brandon Powell
384,Brice,Butler,2018,2TM,WR,28.0,18.0,Brice Butler
390,Dwayne,Harris,2018,OAK,WR,31.0,11.2,Dwayne Harris
391,Tommylee,Lewis,2018,NOR,WR,26.0,14.0,Tommylee Lewis
396,Eli,Rogers,2018,PIT,WR,26.0,19.5,Eli Rogers
398,De'Anthony,Thomas,2018,KAN,WR,25.0,12.5,De'Anthony Thomas
407,Kevin,White,2018,CHI,WR,26.0,13.2,Kevin White
409,Cameron,Batson,2018,TEN,WR,23.0,16.3,Cameron Batson
410,Corey,Coleman,2018,NYG,WR,24.0,12.6,Corey Coleman
426,Russell,Gage,2018,ATL,WR,22.0,12.3,Russell Gage
429,JJ,Nelson,2018,ARI,WR,26.0,13.4,JJ Nelson
431,Derrick,Willies,2018,CLE,WR,24.0,9.1,Derrick Willies
432,Kamar,Aiken,2018,PHI,WR,29.0,11.3,Kamar Aiken
435,Noah,Brown,2018,DAL,WR,22.0,10.4,Noah Brown
437,Shelton,Gibson,2018,PHI,WR,23.0,5.8,Shelton Gibson
446,Bobo,Wilson,2018,TAM,WR,23.0,9.2,Bobo Wilson
447,Chad,Beebe,2018,MIN,WR,24.0,7.9,Chad Beebe
450,Jawill,Davis,2018,NYG,WR,23.0,8.0,Jawill Davis
453,Rashad,Greene,2018,JAX,WR,26.0,10.0,Rashad Greene
463,Auden,Tate,2018,CIN,WR,21.0,7.5,Auden Tate
464,Jalen,Tolliver,2018,ARI,WR,23.0,6.7,Jalen Tolliver
472,Charone,Peake,2018,NYJ,WR,26.0,4.5,Charone Peake
474,Javon,Wims,2018,CHI,WR,24.0,7.2,Javon Wims
480,River,Cracraft,2018,DEN,WR,24.0,3.4000000000000004,River Cracraft
483,Gehrig,Dieter,2018,KAN,WR,25.0,3.2,Gehrig Dieter
486,KhaDarel,Hodge,2018,LAR,WR,23.0,3.7,KhaDarel Hodge
487,Justin,Hunter,2018,PIT,WR,27.0,5.1,Justin Hunter
489,Rishard,Matthews,2018,2TM,WR,29.0,7.4,Rishard Matthews
490,Ray-Ray,McCloud,2018,BUF,WR,22.0,7.0,Ray-Ray McCloud
492,Brian,Quick,2018,WAS,WR,29.0,4.8,Brian Quick
497,Malik,Turner,2018,SEA,WR,22.0,4.0,Malik Turner
499,Nick,Williams,2018,2TM,WR,28.0,3.7,Nick Williams
500,Terrance,Williams,2018,DAL,WR,29.0,3.8,Terrance Williams
501,Brandon,Zylstra,2018,MIN,WR,25.0,3.3,Brandon Zylstra
503,Victor,Bolden,2018,2TM,WR,23.0,2.0,Victor Bolden
505,Damiere,Byrd,2018,CAR,WR,25.0,1.8,Damiere Byrd
507,Sammie,Coates,2018,HOU,WR,25.0,2.2,Sammie Coates
513,Justin,Hardee,2018,NOR,WR,24.0,2.0,Justin Hardee
514,Keon,Hatcher,2018,OAK,WR,24.0,1.8,Keon Hatcher
517,Marcus,Kemp,2018,KAN,WR,23.0,1.7,Marcus Kemp
518,Jeremy,Kerley,2018,BUF,WR,30.0,2.7,Jeremy Kerley
519,Darvin,Kidsy,2018,WAS,WR,23.0,1.8,Darvin Kidsy
520,Allen,Lazard,2018,GNB,WR,23.0,1.7,Allen Lazard
522,Josh,Malone,2018,CIN,WR,22.0,2.2,Josh Malone
529,Cam,Phillips,2018,BUF,WR,23.0,1.9,Cam Phillips
533,Justin,Watson,2018,TAM,WR,23.0,1.5,Justin Watson
536,Tim,White,2018,BAL,WR,24.0,2.4,Tim White
540,Jehu,Chesson,2018,WAS,WR,25.0,1.2999999999999998,Jehu Chesson
569,Darrius,Heyward-Bey,2018,PIT,WR,31.0,1.2,Darrius Heyward-Bey
613,J'Mon,Moore,2018,GNB,WR,23.0,1.5,J'Mon Moore
615,Rod,Streater,2018,CLE,WR,30.0,-1.1,Rod Streater
618,JJ,Jones,2018,2TM,WR,26.0,-0.7,JJ Jones
6,Michael,Thomas,2019,NOR,WR,26.0,374.6,Michael Thomas
14,Chris,Godwin,2019,TAM,WR,23.0,274.1,Chris Godwin
19,Kenny,Golladay,2019,DET,WR,26.0,248.0,Kenny Golladay
25,Cooper,Kupp,2019,LAR,WR,26.0,270.5,Cooper Kupp
26,Julio,Jones,2019,ATL,WR,30.0,274.1,Julio Jones
27,DeVante,Parker,2019,MIA,WR,26.0,246.2,DeVante Parker
31,Amari,Cooper,2019,DAL,WR,25.0,246.5,Amari Cooper
32,Mike,Evans,2019,TAM,WR,26.0,230.7,Mike Evans
33,A.J.,Brown,2019,TEN,WR,22.0,217.1,A.J. Brown
34,DeAndre,Hopkins,2019,HOU,WR,27.0,266.54,DeAndre Hopkins
36,Keenan,Allen,2019,LAC,WR,27.0,261.5,Keenan Allen
38,Allen,Robinson,2019,CHI,WR,26.0,254.9,Allen Robinson
39,Julian,Edelman,2019,NWE,WR,33.0,254.28,Julian Edelman
42,Jarvis,Landry,2019,CLE,WR,27.0,237.4,Jarvis Landry
44,Tyler,Lockett,2019,SEA,WR,27.0,235.2,Tyler Lockett
45,DJ,Chark,2019,JAX,WR,23.0,223.8,DJ Chark
50,Courtland,Sutton,2019,DEN,WR,24.0,222.42,Courtland Sutton
51,Stefon,Diggs,2019,MIN,WR,26.0,212.1,Stefon Diggs
52,John,Brown,2019,BUF,WR,29.0,219.82,John Brown
54,Michael,Gallup,2019,DAL,WR,23.0,212.7,Michael Gallup
57,D.J.,Moore,2019,CAR,WR,22.0,230.5,D.J. Moore
58,Robert,Woods,2019,LAR,WR,27.0,232.9,Robert Woods
64,Calvin,Ridley,2019,ATL,WR,25.0,195.0,Calvin Ridley
66,Terry,McLaurin,2019,WAS,WR,24.0,191.9,Terry McLaurin
67,Tyler,Boyd,2019,CIN,WR,25.0,222.9,Tyler Boyd
69,Deebo,Samuel,2019,SFO,WR,23.0,187.1,Deebo Samuel
70,Marvin,Jones,2019,DET,WR,29.0,193.9,Marvin Jones
72,Tyreek,Hill,2019,KAN,WR,25.0,188.3,Tyreek Hill
73,Davante,Adams,2019,GNB,WR,27.0,210.7,Davante Adams
99,D.K.,Metcalf,2019,SEA,WR,22.0,185.1,D.K. Metcalf
101,Odell,Beckham,2019,CLE,WR,27.0,201.3,Odell Beckham
102,Emmanuel,Sanders,2019,2TM,WR,32.0,188.3,Emmanuel Sanders
104,Darius,Slayton,2019,NYG,WR,22.0,170.0,Darius Slayton
105,Jamison,Crowder,2019,NYJ,WR,26.0,197.7,Jamison Crowder
107,Cole,Beasley,2019,BUF,WR,30.0,180.8,Cole Beasley
108,Curtis,Samuel,2019,CAR,WR,23.0,171.7,Curtis Samuel
111,Mike,Williams,2019,LAC,WR,25.0,161.29999999999995,Mike Williams
113,Robby,Anderson,2019,NYJ,WR,26.0,160.3,Robby Anderson
114,Chris,Conley,2019,JAX,WR,27.0,154.5,Chris Conley
119,Diontae,Johnson,2019,PIT,WR,23.0,157.1,Diontae Johnson
121,Golden,Tate,2019,NYG,WR,31.0,152.2,Golden Tate
122,Larry,Fitzgerald,2019,ARI,WR,36.0,177.4,Larry Fitzgerald
123,Breshad,Perriman,2019,TAM,WR,26.0,138.1,Breshad Perriman
126,Tyrell,Williams,2019,OAK,WR,27.0,143.1,Tyrell Williams
127,Marquise,Brown,2019,BAL,WR,22.0,146.4,Marquise Brown
128,Randall,Cobb,2019,DAL,WR,29.0,154.9,Randall Cobb
129,Christian,Kirk,2019,ARI,WR,23.0,166.20000000000005,Christian Kirk
131,Mecole,Hardman,2019,KAN,WR,21.0,113.5,Mecole Hardman
132,Zach,Pascal,2019,IND,WR,25.0,133.29999999999998,Zach Pascal
134,Dede,Westbrook,2019,JAX,WR,26.0,152.7,Dede Westbrook
136,James,Washington,2019,PIT,WR,23.0,133.5,James Washington
137,Sammy,Watkins,2019,KAN,WR,26.0,136.5,Sammy Watkins
142,Will,Fuller,2019,HOU,WR,25.0,134.0,Will Fuller
144,Hunter,Renfrow,2019,OAK,WR,24.0,133.5,Hunter Renfrow
145,Sterling,Shepard,2019,NYG,WR,26.0,139.79999999999998,Sterling Shepard
147,Adam,Thielen,2019,MIN,WR,29.0,114.4,Adam Thielen
150,T.Y.,Hilton,2019,IND,WR,30.0,125.1,T.Y. Hilton
151,Kenny,Stills,2019,HOU,WR,27.0,120.1,Kenny Stills
152,Danny,Amendola,2019,DET,WR,34.0,140.56,Danny Amendola
153,Alshon,Jeffery,2019,PHI,WR,29.0,122.2,Alshon Jeffery
155,Brandin,Cooks,2019,LAR,WR,26.0,117.5,Brandin Cooks
157,Anthony,Miller,2019,CHI,WR,25.0,127.5,Anthony Miller
158,Steven,Sims,2019,WAS,WR,22.0,103.5,Steven Sims
165,Corey,Davis,2019,TEN,WR,24.0,115.1,Corey Davis
166,Phillip,Dorsett,2019,NWE,WR,26.0,100.8,Phillip Dorsett
170,JuJu,Smith-Schuster,2019,PIT,WR,23.0,113.2,JuJu Smith-Schuster
173,Demarcus,Robinson,2019,KAN,WR,25.0,100.9,Demarcus Robinson
174,Kendrick,Bourne,2019,SFO,WR,24.0,95.8,Kendrick Bourne
175,Allen,Lazard,2019,GNB,WR,24.0,102.8,Allen Lazard
178,John,Ross,2019,CIN,WR,25.0,95.0,John Ross
180,Mohamed,Sanu,2019,2TM,WR,30.0,124.1,Mohamed Sanu
184,Willie,Snead,2019,BAL,WR,27.0,95.1,Willie Snead
186,Auden,Tate,2019,CIN,WR,22.0,101.5,Auden Tate
187,Taylor,Gabriel,2019,CHI,WR,28.0,90.3,Taylor Gabriel
188,Preston,Williams,2019,MIA,WR,22.0,90.8,Preston Williams
190,Marquez,Valdes-Scantling,2019,GNB,WR,25.0,84.10000000000002,Marquez Valdes-Scantling
195,Tajae,Sharpe,2019,TEN,WR,25.0,81.9,Tajae Sharpe
197,Ted,Ginn,2019,NOR,WR,34.0,85.89999999999998,Ted Ginn
198,Nelson,Agholor,2019,PHI,WR,26.0,92.0,Nelson Agholor
200,Keelan,Cole,2019,JAX,WR,26.0,78.69999999999997,Keelan Cole
206,Alex,Erickson,2019,CIN,WR,27.0,96.24,Alex Erickson
209,Tre'Quan,Smith,2019,NOR,WR,23.0,71.4,Tre'Quan Smith
211,Allen,Hurns,2019,MIA,WR,28.0,83.6,Allen Hurns
216,Russell,Gage,2019,ATL,WR,23.0,98.8,Russell Gage
219,Adam,Humphries,2019,TEN,WR,26.0,86.5,Adam Humphries
222,Demaryius,Thomas,2019,NYJ,WR,32.0,85.3,Demaryius Thomas
223,Olabisi,Johnson,2019,MIN,WR,22.0,79.0,Olabisi Johnson
225,Josh,Gordon,2019,2TM,WR,28.0,73.69999999999997,Josh Gordon
231,Albert,Wilson,2019,MIA,WR,27.0,89.4,Albert Wilson
237,David,Moore,2019,SEA,WR,24.0,59.6,David Moore
241,Cody,Latimer,2019,NYG,WR,27.0,66.0,Cody Latimer
244,Geronimo,Allison,2019,GNB,WR,25.0,73.4,Geronimo Allison
247,Josh,Reynolds,2019,LAR,WR,24.0,61.9,Josh Reynolds
248,Damiere,Byrd,2019,ARI,WR,26.0,71.9,Damiere Byrd
249,Marcus,Johnson,2019,IND,WR,25.0,56.7,Marcus Johnson
251,Seth,Roberts,2019,BAL,WR,28.0,60.1,Seth Roberts
254,Miles,Boykin,2019,BAL,WR,23.0,50.8,Miles Boykin
258,Kelvin,Harmon,2019,WAS,WR,23.0,66.94,Kelvin Harmon
259,Paul,Richardson,2019,WAS,WR,27.0,64.5,Paul Richardson
260,DaeSean,Hamilton,2019,DEN,WR,24.0,63.7,DaeSean Hamilton
262,Isaiah,McKenzie,2019,BUF,WR,24.0,63.3,Isaiah McKenzie
263,Jakobi,Meyers,2019,NWE,WR,23.0,61.9,Jakobi Meyers
267,Tavon,Austin,2019,DAL,WR,29.0,47.40000000000001,Tavon Austin
270,Marvin,Hall,2019,DET,WR,26.0,39.8,Marvin Hall
272,Jaron,Brown,2019,SEA,WR,29.0,48.0,Jaron Brown
273,Vyncint,Smith,2019,NYJ,WR,23.0,48.7,Vyncint Smith
274,Greg,Ward,2019,PHI,WR,24.0,59.9,Greg Ward
275,Pharoh,Cooper,2019,2TM,WR,24.0,55.5,Pharoh Cooper
276,Keke,Coutee,2019,HOU,WR,22.0,52.8,Keke Coutee
278,Malik,Turner,2019,SEA,WR,23.0,45.5,Malik Turner
281,Chester,Rogers,2019,IND,WR,25.0,45.7,Chester Rogers
283,Jarius,Wright,2019,CAR,WR,30.0,56.9,Jarius Wright
284,DeSean,Jackson,2019,PHI,WR,33.0,36.9,DeSean Jackson
285,Jake,Kumerow,2019,GNB,WR,27.0,39.9,Jake Kumerow
286,Scott,Miller,2019,TAM,WR,22.0,40.6,Scott Miller
287,Justin,Watson,2019,TAM,WR,24.0,42.9,Justin Watson
288,Jakeem,Grant,2019,MIA,WR,27.0,39.9,Jakeem Grant
289,N'Keal,Harry,2019,NWE,WR,22.0,39.4,N'Keal Harry
294,Isaiah,Ford,2019,MIA,WR,23.0,48.5,Isaiah Ford
295,Marquise,Goodwin,2019,SFO,WR,29.0,38.1,Marquise Goodwin
297,Andy,Isabella,2019,ARI,WR,23.0,35.4,Andy Isabella
299,Trey,Quinn,2019,WAS,WR,24.0,49.8,Trey Quinn
300,Damion,Ratley,2019,CLE,WR,24.0,38.0,Damion Ratley
304,KeeSean,Johnson,2019,ARI,WR,23.0,44.0,KeeSean Johnson
305,Cordarrelle,Patterson,2019,CHI,WR,28.0,29.6,Cordarrelle Patterson
307,Javon,Wims,2019,CHI,WR,25.0,42.6,Javon Wims
310,Dante,Pettis,2019,SFO,WR,24.0,34.54,Dante Pettis
311,Laquon,Treadwell,2019,MIN,WR,24.0,33.4,Laquon Treadwell
312,Olamide,Zaccheaus,2019,ATL,WR,22.0,20.5,Olamide Zaccheaus
313,JJ,Arcega-Whiteside,2019,PHI,WR,23.0,32.9,JJ Arcega-Whiteside
316,Bennie,Fowler,2019,NYG,WR,28.0,44.3,Bennie Fowler
317,Byron,Pringle,2019,KAN,WR,26.0,35.0,Byron Pringle
320,Duke,Williams,2019,BUF,WR,26.0,34.6,Duke Williams
322,Zay,Jones,2019,2TM,WR,24.0,48.9,Zay Jones
324,Tim,Patrick,2019,DEN,WR,26.0,37.8,Tim Patrick
329,Kalif,Raymond,2019,TEN,WR,25.0,29.5,Kalif Raymond
330,Parris,Campbell,2019,IND,WR,22.0,38.1,Parris Campbell
332,Trevor,Davis,2019,3TM,WR,26.0,28.40000000000001,Trevor Davis
333,Justin,Hardy,2019,ATL,WR,28.0,38.5,Justin Hardy
334,Richie,James,2019,SFO,WR,24.0,26.4,Richie James
341,Dontrelle,Inman,2019,2TM,WR,30.0,30.1,Dontrelle Inman
349,Devin,Smith,2019,DAL,WR,27.0,22.3,Devin Smith
360,DeAndre,Carter,2019,HOU,WR,26.0,25.2,DeAndre Carter
367,Keelan,Doss,2019,OAK,WR,23.0,24.3,Keelan Doss
368,Rico,Gafford,2019,OAK,WR,23.0,14.6,Rico Gafford
369,Mack,Hollins,2019,2TM,WR,26.0,22.5,Mack Hollins
375,Antonio,Brown,2019,NWE,WR,31.0,16.1,Antonio Brown
376,Deon,Cain,2019,2TM,WR,23.0,21.4,Deon Cain
377,Rashard,Higgins,2019,CLE,WR,25.0,15.5,Rashard Higgins
383,Brandon,Zylstra,2019,CAR,WR,26.0,18.6,Brandon Zylstra
384,Marcell,Ateman,2019,OAK,WR,25.0,14.6,Marcell Ateman
385,Braxton,Berrios,2019,NYJ,WR,24.0,15.5,Braxton Berrios
387,Deonte,Harris,2019,NOR,WR,22.0,9.5,Deonte Harris
389,T.J.,Jones,2019,NYG,WR,27.0,12.8,T.J. Jones
390,JJ,Nelson,2019,OAK,WR,27.0,13.6,JJ Nelson
396,Christian,Blake,2019,ATL,WR,23.0,20.1,Christian Blake
397,Antonio,Callaway,2019,CLE,WR,22.0,16.9,Antonio Callaway
399,Robert,Foster,2019,BUF,WR,25.0,12.3,Robert Foster
406,Ventell,Bryant,2019,DAL,WR,23.0,8.5,Ventell Bryant
408,KhaDarel,Hodge,2019,CLE,WR,24.0,11.6,KhaDarel Hodge
409,Trent,Sherfield,2019,ARI,WR,23.0,12.0,Trent Sherfield
410,Damion,Willis,2019,CIN,WR,22.0,17.2,Damion Willis
412,Chad,Beebe,2019,MIN,WR,25.0,9.0,Chad Beebe
417,Chris,Hogan,2019,CAR,WR,32.0,14.7,Chris Hogan
419,Riley,Ridley,2019,CHI,WR,23.0,12.9,Riley Ridley
428,Tevin,Jones,2019,PIT,WR,27.0,10.1,Tevin Jones
429,Chris,Lacy,2019,DET,WR,23.0,9.0,Chris Lacy
431,Andre,Patton,2019,LAC,WR,25.0,11.6,Andre Patton
435,Deontay,Burnett,2019,PHI,WR,22.0,6.8,Deontay Burnett
439,Alexander,Hollins,2019,MIN,WR,23.0,6.6,Alexander Hollins
446,DeAndrew,White,2019,CAR,WR,28.0,9.1,DeAndrew White
447,Cedrick,Wilson,2019,DAL,WR,24.0,9.6,Cedrick Wilson
450,Geremy,Davis,2019,LAC,WR,27.0,6.8,Geremy Davis
453,Steven,Mitchell,2019,HOU,WR,25.0,5.7,Steven Mitchell
454,Jason,Moore,2019,LAC,WR,24.0,6.3,Jason Moore
457,Travis,Benjamin,2019,LAC,WR,30.0,9.0,Travis Benjamin
458,C.J.,Board,2019,JAX,WR,26.0,5.1,C.J. Board
460,Cody,Core,2019,NYG,WR,25.0,5.8,Cody Core
462,Devin,Funchess,2019,IND,WR,25.0,6.2,Devin Funchess
463,Johnny,Holton,2019,PIT,WR,28.0,6.0,Johnny Holton
465,Ishmael,Hyman,2019,TAM,WR,24.0,5.4,Ishmael Hyman
466,Jordan,Matthews,2019,2TM,WR,27.0,7.3,Jordan Matthews
467,Codey,McElroy,2019,TAM,WR,27.0,4.0,Codey McElroy
469,Andre,Roberts,2019,BUF,WR,31.0,5.7,Andre Roberts
471,Da'Mari,Scott,2019,NYG,WR,24.0,4.7,Da'Mari Scott
472,Russell,Shepard,2019,NYG,WR,29.0,5.5,Russell Shepard
474,Cam,Sims,2019,WAS,WR,23.0,4.7,Cam Sims
475,Ryan,Switzer,2019,PIT,WR,25.0,10.7,Ryan Switzer
478,Josh,Bellamy,2019,NYJ,WR,30.0,4.0,Josh Bellamy
479,Fred,Brown,2019,DEN,WR,26.0,4.1,Fred Brown
480,Michael,Crabtree,2019,ARI,WR,32.0,6.2,Michael Crabtree
481,Rashard,Davis,2019,TEN,WR,25.0,2.6,Rashard Davis
482,Robert,Davis,2019,2TM,WR,24.0,3.7,Robert Davis
483,Ashton,Dulin,2019,IND,WR,22.0,3.7,Ashton Dulin
485,Darius,Jennings,2019,TEN,WR,27.0,3.7,Darius Jennings
486,Marqise,Lee,2019,JAX,WR,28.0,4.9,Marqise Lee
488,Donte,Moncrief,2019,2TM,WR,26.0,5.8,Donte Moncrief
489,Chris,Moore,2019,BAL,WR,26.0,5.1,Chris Moore
490,Stanley,Morgan,2019,CIN,WR,23.0,4.8,Stanley Morgan
495,Diontae,Spencer,2019,DEN,WR,27.0,7.699999999999997,Diontae Spencer
496,Bobo,Wilson,2019,TAM,WR,24.0,4.5,Bobo Wilson
