,First,Last,Year,Tm,Pos,Age,FantasyPoints,Player
135,Chris,Brown,2007,TEN,RB,26.0,106.0,Chris Brown
138,Rudi,Johnson,2007,CIN,RB,28.0,93.7,Rudi Johnson
141,Kenton,Keith,2007,IND,RB,27.0,98.0,Kenton Keith
152,Leon,Washington,2007,NYJ,RB,25.0,108.04,Leon Washington
163,Jesse,Chatman,2007,MIA,RB,28.0,96.6,Jesse Chatman
166,Kevin,Faulk,2007,NWE,RB,31.0,117.8,Kevin Faulk
168,Reuben,Droughns,2007,NYG,RB,29.0,75.4,Reuben Droughns
174,Correll,Buckhalter,2007,PHI,RB,29.0,76.0,Correll Buckhalter
175,Ladell,Betts,2007,WAS,RB,28.0,81.9,Ladell Betts
183,Sammy,Morris,2007,NWE,RB,30.0,65.9,Sammy Morris
187,Musa,Smith,2007,BAL,RB,25.0,84.6,Musa Smith
188,T.J.,Duckett,2007,DET,RB,26.0,60.9,T.J. Duckett
190,Jason,Wright,2007,CLE,RB,25.0,77.0,Jason Wright
197,Pierre,Thomas,2007,NOR,RB,23.0,69.3,Pierre Thomas
202,Samkon,Gado,2007,2TM,RB,25.0,61.6,Samkon Gado
203,Leonard,Weaver,2007,SEA,RB,25.0,90.9,Leonard Weaver
204,DeShawn,Wynn,2007,GNB,RB,24.0,60.6,DeShawn Wynn
208,Ahman,Green,2007,HOU,RB,30.0,64.3,Ahman Green
213,Brian,Leonard,2007,STL,RB,23.0,78.6,Brian Leonard
219,Michael,Pittman,2007,TAM,RB,32.0,71.7,Michael Pittman
223,Michael,Bennett,2007,2TM,RB,29.0,59.2,Michael Bennett
225,Brandon,Jackson,2007,GNB,RB,22.0,61.7,Brandon Jackson
226,Greg,Jones,2007,JAX,RB,26.0,56.8,Greg Jones
233,Dominic,Rhodes,2007,OAK,RB,28.0,52.2,Dominic Rhodes
234,Robert,Royal,2007,BUF,RB,28.0,63.8,Robert Royal
236,Darius,Walker,2007,HOU,RB,22.0,53.5,Darius Walker
240,Andre,Hall,2007,DEN,RB,25.0,42.5,Andre Hall
244,Cadillac,Williams,2007,TAM,RB,25.0,39.5,Cadillac Williams
246,Michael,Turner,2007,SDG,RB,25.0,41.2,Michael Turner
247,J.J.,Arrington,2007,ARI,RB,24.0,66.9,J.J. Arrington
248,Mike,Sellers,2007,WAS,RB,32.0,54.5,Mike Sellers
254,Lorenzo,Booker,2007,MIA,RB,23.0,64.2,Lorenzo Booker
256,Heath,Evans,2007,NWE,RB,29.0,38.4,Heath Evans
266,Darren,Sproles,2007,SDG,RB,24.0,41.5,Darren Sproles
268,Tatum,Bell,2007,DET,RB,26.0,42.5,Tatum Bell
271,Vernand,Morency,2007,GNB,RB,27.0,60.7,Vernand Morency
279,Chris,Henry,2007,TEN,RB,22.0,35.2,Chris Henry
280,Vonta,Leach,2007,HOU,RB,26.0,52.0,Vonta Leach
282,Cecil,Sapp,2007,DEN,RB,29.0,43.0,Cecil Sapp
287,Ahmad,Bradshaw,2007,NYG,RB,21.0,26.2,Ahmad Bradshaw
290,Maurice,Hicks,2007,SFO,RB,29.0,38.3,Maurice Hicks
292,Justin,Griffith,2007,OAK,RB,27.0,51.2,Justin Griffith
294,Lawrence,Vickers,2007,CLE,RB,24.0,38.4,Lawrence Vickers
299,Anthony,Thomas,2007,BUF,RB,30.0,39.4,Anthony Thomas
306,Kyle,Eckel,2007,NWE,RB,26.0,22.6,Kyle Eckel
307,Mike,Karney,2007,NOR,RB,26.0,34.5,Mike Karney
317,De,Dorsey,2007,CIN,RB,23.0,24.20000000000001,De Dorsey
319,Garrett,Wolfe,2007,CHI,RB,23.0,29.2,Garrett Wolfe
324,Michael,Robinson,2007,SFO,RB,24.0,30.4,Michael Robinson
325,B.J.,Askew,2007,TAM,RB,27.0,35.5,B.J. Askew
330,Aveion,Cason,2007,DET,RB,28.0,28.7,Aveion Cason
332,Priest,Holmes,2007,KAN,RB,34.0,20.4,Priest Holmes
337,Jerome,Harrison,2007,CLE,RB,24.0,18.1,Jerome Harrison
339,Mewelde,Moore,2007,MIN,RB,25.0,22.1,Mewelde Moore
346,Travis,Minor,2007,STL,RB,28.0,27.4,Travis Minor
347,Antonio,Pittman,2007,STL,RB,22.0,18.4,Antonio Pittman
352,Clifton,Dawson,2007,2TM,RB,24.0,15.9,Clifton Dawson
358,Patrick,Cobbs,2007,MIA,RB,24.0,14.7,Patrick Cobbs
359,Le'Ron,McClain,2007,BAL,RB,23.0,20.3,Le'Ron McClain
363,Cory,Ross,2007,BAL,RB,25.0,13.2,Cory Ross
364,Marcel,Shipp,2007,ARI,RB,29.0,16.6,Marcel Shipp
368,Carey,Davis,2007,PIT,RB,26.0,23.7,Carey Davis
370,Jeremi,Johnson,2007,CIN,RB,27.0,17.7,Jeremi Johnson
373,Lorenzo,Neal,2007,SDG,RB,37.0,19.5,Lorenzo Neal
375,Jackie,Battle,2007,KAN,RB,24.0,12.1,Jackie Battle
378,Deuce,McAllister,2007,NOR,RB,29.0,12.7,Deuce McAllister
379,Jason,McKie,2007,CHI,RB,27.0,18.0,Jason McKie
380,Dwayne,Wright,2007,BUF,RB,24.0,12.1,Dwayne Wright
383,Adimchinobe,Echemandu,2007,2TM,RB,27.0,9.6,Adimchinobe Echemandu
388,Brad,Hoover,2007,CAR,RB,31.0,19.7,Brad Hoover
390,Joe,Klopfenstein,2007,STL,RB,24.0,11.7,Joe Klopfenstein
391,Luke,Lawton,2007,IND,RB,27.0,14.2,Luke Lawton
392,Ovie,Mughelli,2007,ATL,RB,27.0,16.299999999999994,Ovie Mughelli
394,Tony,Richardson,2007,MIN,RB,36.0,21.2,Tony Richardson
395,Jason,Snelling,2007,ATL,RB,24.0,10.3,Jason Snelling
396,Mike,Anderson,2007,BAL,RB,34.0,10.8,Mike Anderson
400,Mack,Strong,2007,SEA,RB,36.0,18.1,Mack Strong
401,LaBrandon,Toefield,2007,JAX,RB,27.0,10.1,LaBrandon Toefield
405,Tony,Hunt,2007,PHI,RB,22.0,7.6,Tony Hunt
412,Brian,Calhoun,2007,DET,RB,23.0,12.0,Brian Calhoun
414,Ahmard,Hall,2007,TEN,RB,28.0,15.8,Ahmard Hall
416,Legedu,Naanee,2007,SDG,RB,24.0,14.9,Legedu Naanee
418,Thomas,Tapeh,2007,PHI,RB,27.0,14.8,Thomas Tapeh
420,Deon,Anderson,2007,DAL,RB,24.0,11.5,Deon Anderson
421,Jameel,Cook,2007,HOU,RB,28.0,14.4,Jameel Cook
425,Moran,Norris,2007,SFO,RB,29.0,11.5,Moran Norris
427,Terrelle,Smith,2007,ARI,RB,29.0,13.2,Terrelle Smith
431,Korey,Hall,2007,GNB,RB,24.0,12.9,Korey Hall
432,Gilbert,Harris,2007,KAN,RB,23.0,7.7,Gilbert Harris
433,Madison,Hedgecock,2007,2TM,RB,26.0,12.2,Madison Hedgecock
437,Artose,Pinner,2007,ATL,RB,29.0,4.6,Artose Pinner
440,Tyson,Thompson,2007,DAL,RB,26.0,3.4000000000000004,Tyson Thompson
450,Kenneth,Darby,2007,TAM,RB,25.0,4.5,Kenneth Darby
455,Chris,Barclay,2007,2TM,RB,24.0,3.6,Chris Barclay
456,Jon,Bradley,2007,DET,RB,26.0,1.9,Jon Bradley
458,Justin,Green,2007,BAL,RB,25.0,3.6,Justin Green
459,Alex,Haynes,2007,CAR,RB,25.0,4.7,Alex Haynes
460,Dan,Kreider,2007,PIT,RB,30.0,2.7,Dan Kreider
466,Gary,Russell,2007,PIT,RB,21.0,2.1,Gary Russell
468,Naufahu,Tahi,2007,MIN,RB,26.0,3.2,Naufahu Tahi
470,Ricky,Williams,2007,MIA,RB,30.0,-0.5,Ricky Williams
472,Mike,Bell,2007,DEN,RB,24.0,0.0,Mike Bell
479,Boomer,Grigsby,2007,KAN,RB,26.0,3.4,Boomer Grigsby
481,Verron,Haynes,2007,PIT,RB,28.0,2.2,Verron Haynes
485,John,Kuhn,2007,GNB,RB,25.0,2.7,John Kuhn
488,Reno,Mahe,2007,PHI,RB,27.0,0.1,Reno Mahe
492,Richard,Owens,2007,STL,RB,27.0,1.9,Richard Owens
493,Andrew,Pinnock,2007,SDG,RB,27.0,1.6,Andrew Pinnock
510,Rock,Cartwright,2007,WAS,RB,28.0,0.0,Rock Cartwright
514,Zack,Crockett,2007,TAM,RB,35.0,0.0,Zack Crockett
541,Oliver,Hoyte,2007,DAL,RB,23.0,1.2,Oliver Hoyte
547,Zak,Keasey,2007,SFO,RB,25.0,0.4,Zak Keasey
557,Oren,O'Neal,2007,OAK,RB,24.0,1.1,Oren O'Neal
561,Alvin,Pearman,2007,SEA,RB,25.0,1.1,Alvin Pearman
577,Byron,Storer,2007,TAM,RB,23.0,2.3,Byron Storer
0,DeAngelo,Williams,2008,CAR,RB,25.0,305.6,DeAngelo Williams
1,Michael,Turner,2008,ATL,RB,26.0,278.0,Michael Turner
2,Adrian,Peterson,2008,MIN,RB,23.0,261.5,Adrian Peterson
4,Matt,Forte,2008,CHI,RB,23.0,304.5,Matt Forte
5,Thomas,Jones,2008,NYJ,RB,30.0,275.9,Thomas Jones
11,Steve,Slaton,2008,HOU,RB,22.0,271.9,Steve Slaton
12,LaDainian,Tomlinson,2008,SDG,RB,29.0,277.6,LaDainian Tomlinson
13,Clinton,Portis,2008,WAS,RB,27.0,246.5,Clinton Portis
14,Maurice,Jones-Drew,2008,JAX,RB,23.0,280.9,Maurice Jones-Drew
15,Brian,Westbrook,2008,PHI,RB,29.0,269.8,Brian Westbrook
21,Chris,Johnson,2008,TEN,RB,23.0,249.8,Chris Johnson
24,Brandon,Jacobs,2008,NYG,RB,26.0,206.5,Brandon Jacobs
32,Frank,Gore,2008,SFO,RB,25.0,227.9,Frank Gore
34,Steven,Jackson,2008,STL,RB,25.0,224.1,Steven Jackson
35,Marshawn,Lynch,2008,BUF,RB,22.0,232.6,Marshawn Lynch
37,Marion,Barber,2008,DAL,RB,25.0,230.2,Marion Barber
41,Ronnie,Brown,2008,MIA,RB,27.0,213.64,Ronnie Brown
47,Kevin,Smith,2008,DET,RB,22.0,211.2,Kevin Smith
53,LenDale,White,2008,TEN,RB,24.0,171.89999999999995,LenDale White
54,Le'Ron,McClain,2008,BAL,RB,24.0,187.5,Le'Ron McClain
59,Pierre,Thomas,2008,NOR,RB,24.0,191.9,Pierre Thomas
60,Ryan,Grant,2008,GNB,RB,26.0,173.9,Ryan Grant
68,Derrick,Ward,2008,NYG,RB,28.0,193.9,Derrick Ward
92,Jonathan,Stewart,2008,CAR,RB,21.0,154.3,Jonathan Stewart
94,Jamal,Lewis,2008,CLE,RB,29.0,163.0,Jamal Lewis
95,Dominic,Rhodes,2008,IND,RB,29.0,183.0,Dominic Rhodes
96,Kevin,Faulk,2008,NWE,RB,32.0,193.22000000000003,Kevin Faulk
99,Sammy,Morris,2008,NWE,RB,31.0,145.8,Sammy Morris
100,Leon,Washington,2008,NYJ,RB,26.0,171.3,Leon Washington
101,Larry,Johnson,2008,KAN,RB,29.0,138.96,Larry Johnson
102,Mewelde,Moore,2008,PIT,RB,26.0,166.8,Mewelde Moore
103,Willis,McGahee,2008,BAL,RB,27.0,144.39999999999995,Willis McGahee
104,Warrick,Dunn,2008,TAM,RB,33.0,170.6,Warrick Dunn
105,Tim,Hightower,2008,ARI,RB,22.0,157.6,Tim Hightower
106,Reggie,Bush,2008,NOR,RB,23.0,168.4,Reggie Bush
107,Chester,Taylor,2008,MIN,RB,29.0,160.96,Chester Taylor
108,Jerious,Norwood,2008,ATL,RB,25.0,154.7,Jerious Norwood
109,Ricky,Williams,2008,MIA,RB,31.0,142.8,Ricky Williams
110,Joseph,Addai,2008,IND,RB,25.0,140.0,Joseph Addai
115,Willie,Parker,2008,PIT,RB,28.0,113.4,Willie Parker
118,Fred,Jackson,2008,BUF,RB,27.0,141.8,Fred Jackson
121,Cedric,Benson,2008,CIN,RB,26.0,123.2,Cedric Benson
122,Darren,Sproles,2008,SDG,RB,25.0,130.2,Darren Sproles
123,Earnest,Graham,2008,TAM,RB,28.0,122.82,Earnest Graham
124,Darren,McFadden,2008,OAK,RB,21.0,129.4,Darren McFadden
130,Justin,Fargas,2008,OAK,RB,28.0,104.5,Justin Fargas
133,Correll,Buckhalter,2008,PHI,RB,30.0,119.3,Correll Buckhalter
136,Deuce,McAllister,2008,NOR,RB,30.0,108.6,Deuce McAllister
140,Peyton,Hillis,2008,DEN,RB,22.0,102.2,Peyton Hillis
141,Julius,Jones,2008,SEA,RB,27.0,98.4,Julius Jones
145,Maurice,Morris,2008,SEA,RB,29.0,100.0,Maurice Morris
149,Edgerrin,James,2008,ARI,RB,30.0,85.9,Edgerrin James
150,Tashard,Choice,2008,DAL,RB,24.0,98.7,Tashard Choice
152,Michael,Bush,2008,OAK,RB,24.0,93.62,Michael Bush
158,Ray,Rice,2008,BAL,RB,21.0,103.7,Ray Rice
162,Fred,Taylor,2008,JAX,RB,32.0,85.4,Fred Taylor
165,Jamaal,Charles,2008,KAN,RB,22.0,91.9,Jamaal Charles
169,Michael,Pittman,2008,DEN,RB,33.0,77.2,Michael Pittman
173,T.J.,Duckett,2008,SEA,RB,27.0,65.2,T.J. Duckett
183,Jabar,Gaffney,2008,NWE,RB,28.0,96.8,Jabar Gaffney
184,BenJarvus,Green-Ellis,2008,NWE,RB,23.0,64.2,BenJarvus Green-Ellis
187,LaMont,Jordan,2008,NWE,RB,30.0,60.3,LaMont Jordan
191,J.J.,Arrington,2008,ARI,RB,25.0,85.2,J.J. Arrington
196,Patrick,Cobbs,2008,MIA,RB,25.0,73.3,Patrick Cobbs
200,Martellus,Bennett,2008,DAL,RB,21.0,72.3,Martellus Bennett
201,Ahmad,Bradshaw,2008,NYG,RB,22.0,56.7,Ahmad Bradshaw
204,Cadillac,Williams,2008,TAM,RB,26.0,58.6,Cadillac Williams
207,Ahman,Green,2008,HOU,RB,31.0,61.6,Ahman Green
213,DeShaun,Foster,2008,SFO,RB,28.0,62.69999999999999,DeShaun Foster
215,Brandon,Jackson,2008,GNB,RB,23.0,79.3,Brandon Jackson
217,Jerome,Harrison,2008,CLE,RB,25.0,60.2,Jerome Harrison
220,Ladell,Betts,2008,WAS,RB,29.0,66.6,Ladell Betts
221,Leonard,Weaver,2008,SEA,RB,26.0,65.2,Leonard Weaver
223,Felix,Jones,2008,DAL,RB,21.0,47.6,Felix Jones
224,Chris,Perry,2008,CIN,RB,27.0,60.0,Chris Perry
225,Rudi,Johnson,2008,DET,RB,29.0,56.5,Rudi Johnson
230,Tatum,Bell,2008,DEN,RB,27.0,52.6,Tatum Bell
232,Antonio,Pittman,2008,STL,RB,23.0,60.8,Antonio Pittman
240,Selvin,Young,2008,DEN,RB,25.0,38.9,Selvin Young
251,Kenneth,Darby,2008,STL,RB,26.0,49.3,Kenneth Darby
256,Jacob,Hester,2008,SDG,RB,23.0,40.6,Jacob Hester
259,Ahmard,Hall,2008,TEN,RB,29.0,38.9,Ahmard Hall
261,Jason,Wright,2008,CLE,RB,26.0,52.1,Jason Wright
265,Jason,McKie,2008,CHI,RB,28.0,36.0,Jason McKie
269,Mike,Tolbert,2008,SDG,RB,23.0,39.8,Mike Tolbert
271,Gary,Russell,2008,PIT,RB,22.0,26.5,Gary Russell
276,Michael,Robinson,2008,SFO,RB,25.0,40.2,Michael Robinson
293,John,Kuhn,2008,GNB,RB,26.0,25.1,John Kuhn
294,P.J.,Pope,2008,DEN,RB,24.0,24.4,P.J. Pope
296,Kolby,Smith,2008,KAN,RB,24.0,31.2,Kolby Smith
297,B.J.,Askew,2008,TAM,RB,28.0,33.0,B.J. Askew
301,DeShawn,Wynn,2008,GNB,RB,25.0,23.0,DeShawn Wynn
303,Greg,Jones,2008,JAX,RB,27.0,31.9,Greg Jones
304,Keary,Colbert,2008,3TM,RB,26.0,29.6,Keary Colbert
307,Montell,Owens,2008,JAX,RB,24.0,20.0,Montell Owens
308,Mike,Sellers,2008,WAS,RB,33.0,28.2,Mike Sellers
313,Andre,Hall,2008,DEN,RB,26.0,15.9,Andre Hall
315,Ryan,Moats,2008,HOU,RB,26.0,19.8,Ryan Moats
316,Gijon,Robinson,2008,IND,RB,24.0,35.6,Gijon Robinson
318,Vonta,Leach,2008,HOU,RB,27.0,28.4,Vonta Leach
319,Aaron,Stecker,2008,NOR,RB,33.0,24.5,Aaron Stecker
321,Justin,Griffith,2008,OAK,RB,28.0,23.7,Justin Griffith
323,Mike,Karney,2008,NOR,RB,27.0,23.8,Mike Karney
324,Adrian,Peterson,2008,CHI,RB,29.0,20.5,Adrian Peterson
325,Jason,Snelling,2008,ATL,RB,25.0,23.1,Jason Snelling
330,Chad,Simpson,2008,IND,RB,23.0,16.5,Chad Simpson
338,Ryan,Torain,2008,DEN,RB,22.0,12.9,Ryan Torain
339,Mike,Bell,2008,NOR,RB,25.0,12.6,Mike Bell
352,Madison,Hedgecock,2008,NYG,RB,27.0,19.2,Madison Hedgecock
353,Tony,Hunt,2008,PHI,RB,23.0,15.1,Tony Hunt
354,Kevin,Jones,2008,CHI,RB,26.0,13.4,Kevin Jones
355,Lousaka,Polite,2008,MIA,RB,27.0,14.9,Lousaka Polite
357,Lawrence,Vickers,2008,CLE,RB,25.0,20.9,Lawrence Vickers
364,Quinton,Ganther,2008,TEN,RB,24.0,16.4,Quinton Ganther
366,Korey,Hall,2008,GNB,RB,25.0,16.8,Korey Hall
369,Lance,Ball,2008,IND,RB,23.0,9.8,Lance Ball
370,Najeh,Davenport,2008,2TM,RB,29.0,12.5,Najeh Davenport
375,Laurence,Maroney,2008,NWE,RB,23.0,9.3,Laurence Maroney
379,Kyle,Eckel,2008,PHI,RB,27.0,7.9,Kyle Eckel
380,Heath,Evans,2008,NWE,RB,30.0,11.2,Heath Evans
384,James,Johnson,2008,CIN,RB,24.0,13.6,James Johnson
386,Rashard,Mendenhall,2008,PIT,RB,21.0,9.5,Rashard Mendenhall
388,Alvin,Pearman,2008,JAX,RB,26.0,9.3,Alvin Pearman
392,Deon,Anderson,2008,DAL,RB,25.0,9.0,Deon Anderson
395,Ovie,Mughelli,2008,ATL,RB,28.0,15.3,Ovie Mughelli
396,Tony,Richardson,2008,NYJ,RB,37.0,7.9,Tony Richardson
398,Garrett,Wolfe,2008,CHI,RB,24.0,6.9,Garrett Wolfe
400,Lorenzo,Booker,2008,PHI,RB,24.0,12.4,Lorenzo Booker
402,Casey,Cramer,2008,MIA,RB,26.0,8.3,Casey Cramer
404,Carey,Davis,2008,PIT,RB,27.0,11.2,Carey Davis
406,De,Dorsey,2008,CIN,RB,24.0,7.7,De Dorsey
407,Jerome,Felton,2008,DET,RB,22.0,14.7,Jerome Felton
408,Brad,Hoover,2008,CAR,RB,32.0,11.7,Brad Hoover
409,Travis,Minor,2008,STL,RB,29.0,11.4,Travis Minor
410,Lorenzo,Neal,2008,BAL,RB,38.0,13.0,Lorenzo Neal
411,Clifton,Smith,2008,TAM,RB,23.0,4.4,Clifton Smith
413,Kenny,Watson,2008,CIN,RB,30.0,8.9,Kenny Watson
418,Dantrell,Savage,2008,KAN,RB,23.0,7.3,Dantrell Savage
419,Owen,Schmitt,2008,SEA,RB,23.0,11.0,Owen Schmitt
422,Mike,Cox,2008,KAN,RB,23.0,9.7,Mike Cox
423,Dan,Klecko,2008,PHI,RB,27.0,9.6,Dan Klecko
424,Kregg,Lumpkin,2008,GNB,RB,24.0,7.1,Kregg Lumpkin
426,Naufahu,Tahi,2008,MIN,RB,27.0,17.7,Naufahu Tahi
427,Chris,Taylor,2008,HOU,RB,29.0,3.7,Chris Taylor
431,Shaun,Alexander,2008,WAS,RB,31.0,4.3,Shaun Alexander
432,Billy,Bajema,2008,SFO,RB,26.0,5.4,Billy Bajema
433,Darian,Barnes,2008,3TM,RB,28.0,5.4,Darian Barnes
435,Aveion,Cason,2008,DET,RB,29.0,5.4,Aveion Cason
437,Tony,Curtis,2008,DAL,RB,25.0,11.2,Tony Curtis
441,Mike,Hart,2008,IND,RB,22.0,3.7,Mike Hart
446,Zak,Keasey,2008,SFO,RB,26.0,3.5,Zak Keasey
447,Luke,Lawton,2008,OAK,RB,28.0,9.0,Luke Lawton
451,Jalen,Parmele,2008,BAL,RB,23.0,2.7,Jalen Parmele
457,Jameel,Cook,2008,TAM,RB,29.0,5.4,Jameel Cook
459,Jeff,Dugan,2008,MIN,RB,27.0,3.9,Jeff Dugan
466,Moran,Norris,2008,DET,RB,30.0,5.6999999999999975,Moran Norris
470,Terrelle,Smith,2008,ARI,RB,30.0,4.4,Terrelle Smith
473,Danny,Ware,2008,NYG,RB,23.0,1.5,Danny Ware
474,Chauncey,Washington,2008,JAX,RB,23.0,2.8,Chauncey Washington
475,Charles,Ali,2008,CLE,RB,24.0,5.3,Charles Ali
477,Michael,Bennett,2008,2TM,RB,30.0,2.4,Michael Bennett
478,Rock,Cartwright,2008,WAS,RB,29.0,1.7,Rock Cartwright
479,Tim,Castille,2008,ARI,RB,24.0,5.1,Tim Castille
480,Jesse,Chatman,2008,NYJ,RB,29.0,3.3,Jesse Chatman
482,Jason,Davis,2008,2TM,RB,25.0,2.2,Jason Davis
485,Nick,Goings,2008,CAR,RB,30.0,4.1,Nick Goings
490,Brian,Leonard,2008,STL,RB,24.0,0.7,Brian Leonard
492,Xavier,Omon,2008,BUF,RB,23.0,0.5,Xavier Omon
494,Antrel,Rolle,2008,ARI,RB,26.0,1.9,Antrel Rolle
496,Olaniyi,Sobomehin,2008,NOR,RB,24.0,0.7999999999999998,Olaniyi Sobomehin
499,Thomas,Tapeh,2008,MIN,RB,28.0,1.7,Thomas Tapeh
503,Jackie,Battle,2008,KAN,RB,25.0,0.8,Jackie Battle
520,Samkon,Gado,2008,STL,RB,26.0,1.3,Samkon Gado
525,Chris,Henry,2008,TEN,RB,23.0,0.3,Chris Henry
536,Dan,Kreider,2008,STL,RB,31.0,0.0,Dan Kreider
542,Corey,McIntyre,2008,BUF,RB,29.0,1.9,Corey McIntyre
554,Cecil,Sapp,2008,HOU,RB,30.0,-0.3,Cecil Sapp
0,Chris,Johnson,2009,TEN,RB,24.0,390.9,Chris Johnson
1,Adrian,Peterson,2009,MIN,RB,24.0,320.9,Adrian Peterson
2,Maurice,Jones-Drew,2009,JAX,RB,24.0,323.5,Maurice Jones-Drew
4,Ray,Rice,2009,BAL,RB,22.0,326.1,Ray Rice
7,Frank,Gore,2009,SFO,RB,26.0,278.6,Frank Gore
8,Thomas,Jones,2009,NYJ,RB,31.0,240.0,Thomas Jones
15,Ricky,Williams,2009,MIA,RB,32.0,245.5,Ricky Williams
19,Ryan,Grant,2009,GNB,RB,27.0,234.0,Ryan Grant
24,Joseph,Addai,2009,IND,RB,26.0,248.28,Joseph Addai
25,Steven,Jackson,2009,STL,RB,26.0,244.8,Steven Jackson
31,Jonathan,Stewart,2009,CAR,RB,22.0,207.2,Jonathan Stewart
35,Jamaal,Charles,2009,KAN,RB,23.0,223.7,Jamaal Charles
40,Rashard,Mendenhall,2009,PIT,RB,22.0,203.9,Rashard Mendenhall
43,DeAngelo,Williams,2009,CAR,RB,26.0,201.9,DeAngelo Williams
47,Cedric,Benson,2009,CIN,RB,27.0,189.2,Cedric Benson
51,Knowshon,Moreno,2009,DEN,RB,22.0,190.0,Knowshon Moreno
54,Matt,Forte,2009,CHI,RB,24.0,215.0,Matt Forte
59,LaDainian,Tomlinson,2009,SDG,RB,30.0,176.4,LaDainian Tomlinson
64,Pierre,Thomas,2009,NOR,RB,25.0,194.5,Pierre Thomas
65,Marion,Barber,2009,DAL,RB,26.0,179.3,Marion Barber
69,Michael,Turner,2009,ATL,RB,27.0,151.6,Michael Turner
70,Tim,Hightower,2009,ARI,RB,23.0,205.6,Tim Hightower
71,Jerome,Harrison,2009,CLE,RB,26.0,180.2,Jerome Harrison
77,Willis,McGahee,2009,BAL,RB,28.0,159.9,Willis McGahee
88,Kevin,Smith,2009,DET,RB,23.0,183.2,Kevin Smith
89,Cadillac,Williams,2009,TAM,RB,27.0,174.0,Cadillac Williams
91,Ahmad,Bradshaw,2009,NYG,RB,23.0,157.5,Ahmad Bradshaw
93,Laurence,Maroney,2009,NWE,RB,24.0,147.6,Laurence Maroney
94,Brandon,Jacobs,2009,NYG,RB,27.0,153.9,Brandon Jacobs
96,Beanie,Wells,2009,ARI,RB,21.0,143.6,Beanie Wells
97,Ronnie,Brown,2009,MIA,RB,28.0,139.48,Ronnie Brown
98,Justin,Forsett,2009,SEA,RB,24.0,165.9,Justin Forsett
99,Steve,Slaton,2009,HOU,RB,23.0,161.4,Steve Slaton
101,Darren,Sproles,2009,SDG,RB,26.0,171.0,Darren Sproles
102,LeSean,McCoy,2009,PHI,RB,21.0,156.5,LeSean McCoy
103,Jason,Snelling,2009,ATL,RB,26.0,145.2,Jason Snelling
104,Julius,Jones,2009,SEA,RB,28.0,148.5,Julius Jones
118,Felix,Jones,2009,DAL,RB,22.0,113.4,Felix Jones
119,Mike,Bell,2009,NOR,RB,26.0,96.6,Mike Bell
123,Correll,Buckhalter,2009,DEN,RB,31.0,121.2,Correll Buckhalter
134,Michael,Bush,2009,OAK,RB,25.0,100.4,Michael Bush
140,Chester,Taylor,2009,MIN,RB,30.0,128.7,Chester Taylor
147,Kevin,Faulk,2009,NWE,RB,33.0,116.6,Kevin Faulk
150,Ryan,Moats,2009,HOU,RB,27.0,90.6,Ryan Moats
153,Justin,Fargas,2009,OAK,RB,29.0,95.4,Justin Fargas
158,Marshawn,Lynch,2009,BUF,RB,23.0,100.9,Marshawn Lynch
161,Derrick,Ward,2009,TAM,RB,29.0,93.9,Derrick Ward
162,Maurice,Morris,2009,DET,RB,30.0,97.4,Maurice Morris
167,Leonard,Weaver,2009,PHI,RB,27.0,85.3,Leonard Weaver
170,Tashard,Choice,2009,DAL,RB,25.0,81.1,Tashard Choice
173,Clinton,Portis,2009,WAS,RB,28.0,74.1,Clinton Portis
174,Shonn,Greene,2009,NYJ,RB,24.0,60.0,Shonn Greene
175,Larry,Johnson,2009,2TM,RB,30.0,79.1,Larry Johnson
176,Darren,McFadden,2009,OAK,RB,22.0,81.2,Darren McFadden
180,Donald,Brown,2009,IND,RB,22.0,74.0,Donald Brown
184,Sammy,Morris,2009,NWE,RB,32.0,78.9,Sammy Morris
186,Jamal,Lewis,2009,CLE,RB,30.0,66.8,Jamal Lewis
189,Mike,Tolbert,2009,SDG,RB,24.0,75.0,Mike Tolbert
190,Brian,Westbrook,2009,PHI,RB,30.0,82.5,Brian Westbrook
199,Rock,Cartwright,2009,WAS,RB,30.0,80.0,Rock Cartwright
200,Arian,Foster,2009,HOU,RB,23.0,59.0,Arian Foster
202,Fred,Taylor,2009,NWE,RB,33.0,52.6,Fred Taylor
203,Ladell,Betts,2009,WAS,RB,30.0,67.9,Ladell Betts
204,Willie,Parker,2009,PIT,RB,29.0,55.3,Willie Parker
205,Chris,Brown,2009,HOU,RB,28.0,64.1,Chris Brown
206,Brandon,Jackson,2009,GNB,RB,24.0,68.80000000000001,Brandon Jackson
207,Jerious,Norwood,2009,ATL,RB,26.0,66.8,Jerious Norwood
212,Quinton,Ganther,2009,WAS,RB,25.0,57.0,Quinton Ganther
216,Brandon,Pettigrew,2009,DET,RB,24.0,76.6,Brandon Pettigrew
220,Leon,Washington,2009,NYJ,RB,27.0,59.2,Leon Washington
226,Le'Ron,McClain,2009,BAL,RB,25.0,65.1,Le'Ron McClain
229,Lex,Hilliard,2009,MIA,RB,25.0,62.7,Lex Hilliard
230,Mewelde,Moore,2009,PIT,RB,27.0,64.34,Mewelde Moore
237,David,Thomas,2009,NOR,RB,26.0,76.6,David Thomas
241,Bernard,Scott,2009,CIN,RB,25.0,43.8,Bernard Scott
249,Glen,Coffee,2009,SFO,RB,22.0,47.2,Glen Coffee
